Nome da Loja;Estado;Produto;Quantidade;Data;Preço do Produto
Loja C;PR;Produto V;10;2024-10-25 00:00:00;79,11
Loja A;RJ;Produto Z;3;2023-08-22 00:00:00;493,99
Loja A;RJ;Produto X;12;2023-05-21 00:00:00;44,68
Loja B;MG;Produto W;4;2024-04-25 00:00:00;492,96
Loja E;RS;Produto Y;10;2023-04-29 00:00:00;456,18
Loja C;RJ;Produto Z;2;2024-01-17 00:00:00;429,65
Loja D;SP;Produto W;12;2024-06-04 00:00:00;340,06
Loja B;MG;Produto W;11;2024-11-19 00:00:00;308,34
Loja C;RS;Produto Z;14;2024-02-14 00:00:00;498,34
Loja E;SP;Produto Z;15;2023-02-18 00:00:00;487,26
Loja C;PR;Produto Z;14;2024-01-05 00:00:00;407,8
Loja A;RJ;Produto V;12;2023-11-29 00:00:00;52,56
Loja A;SP;Produto X;2;2023-05-29 00:00:00;192,36
Loja B;RS;Produto V;2;2023-06-06 00:00:00;434,3
Loja E;MG;Produto W;1;2024-08-26 00:00:00;354,23
Loja E;SP;Produto W;15;2023-06-01 00:00:00;69,78
Loja C;MG;Produto W;10;2024-04-05 00:00:00;180,64
Loja B;PR;Produto Z;1;2024-01-11 00:00:00;19,52
Loja E;RS;Produto Y;1;2024-11-12 00:00:00;447,47
Loja A;RS;Produto V;1;2024-08-18 00:00:00;376,03
Loja C;RJ;Produto Y;11;2024-02-29 00:00:00;223,57
Loja D;RS;Produto X;12;2023-02-17 00:00:00;382,59
Loja A;SP;Produto X;15;2023-12-01 00:00:00;467,38
Loja B;SP;Produto V;14;2024-12-29 00:00:00;147,15
Loja E;SP;Produto W;1;2024-08-11 00:00:00;150,05
Loja A;PR;Produto X;1;2024-07-08 00:00:00;246,5
Loja D;RS;Produto Y;6;2024-04-13 00:00:00;356,38
Loja D;RS;Produto Y;3;2024-07-28 00:00:00;496,59
Loja B;SP;Produto Z;14;2023-09-02 00:00:00;89,84
Loja A;RJ;Produto W;6;2024-09-23 00:00:00;177,65
Loja C;RJ;Produto Z;8;2023-09-19 00:00:00;188,09
Loja A;RS;Produto V;15;2023-09-07 00:00:00;365,65
Loja D;RS;Produto X;17;2024-05-11 00:00:00;444,43
Loja B;MG;Produto Z;9;2023-02-21 00:00:00;100,06
Loja B;RS;Produto Z;16;2024-05-03 00:00:00;359,69
Loja C;SP;Produto V;1;2023-05-22 00:00:00;455,71
Loja B;PR;Produto Y;16;2024-01-07 00:00:00;69,43
Loja B;RS;Produto Y;19;2023-09-08 00:00:00;321,18
Loja B;RS;Produto V;9;2023-11-10 00:00:00;109,17
Loja B;SP;Produto Y;17;2023-08-13 00:00:00;226,16
Loja B;MG;Produto V;6;2024-10-26 00:00:00;72,14
Loja D;RS;Produto Y;14;2023-02-25 00:00:00;344,97
Loja A;RJ;Produto V;18;2023-12-05 00:00:00;206,67
Loja E;RJ;Produto Y;14;2024-06-04 00:00:00;287,95
Loja B;RJ;Produto Z;7;2024-05-14 00:00:00;266,54
Loja E;PR;Produto Z;10;2024-04-28 00:00:00;350,05
Loja E;PR;Produto Y;16;2023-06-13 00:00:00;448,83
Loja D;RS;Produto V;7;2024-03-16 00:00:00;147,08
Loja B;RS;Produto Z;6;2023-05-13 00:00:00;301,63
Loja E;RS;Produto X;6;2023-03-22 00:00:00;291,15
Loja B;PR;Produto Y;7;2023-12-16 00:00:00;164,42
Loja C;RS;Produto X;17;2024-10-08 00:00:00;254,8
Loja C;SP;Produto X;8;2023-05-14 00:00:00;29,82
Loja C;MG;Produto W;2;2023-02-21 00:00:00;219,2
Loja E;RJ;Produto X;19;2024-05-08 00:00:00;142,56
Loja C;RJ;Produto X;7;2023-07-21 00:00:00;433,35
Loja D;SP;Produto W;12;2024-12-10 00:00:00;185,32
Loja D;RS;Produto W;3;2024-09-09 00:00:00;104,18
Loja E;PR;Produto W;4;2024-05-22 00:00:00;269,54
Loja B;RS;Produto V;11;2023-01-14 00:00:00;407,37
Loja A;RS;Produto W;12;2024-01-20 00:00:00;183,48
Loja B;RJ;Produto V;19;2024-12-23 00:00:00;424,95
Loja B;RJ;Produto Y;19;2023-07-20 00:00:00;169,8
Loja B;PR;Produto V;11;2023-06-14 00:00:00;370,44
Loja B;RJ;Produto Y;13;2024-07-14 00:00:00;66,47
Loja A;RS;Produto W;1;2023-05-13 00:00:00;40,48
Loja C;SP;Produto W;6;2024-08-04 00:00:00;371,41
Loja B;PR;Produto Y;16;2023-04-29 00:00:00;190,52
Loja D;SP;Produto Z;2;2024-10-12 00:00:00;202,57
Loja E;RS;Produto V;14;2024-11-23 00:00:00;291,33
Loja E;PR;Produto X;18;2024-04-30 00:00:00;493,57
Loja D;SP;Produto W;17;2023-07-02 00:00:00;94,04
Loja B;PR;Produto V;18;2024-04-02 00:00:00;156,93
Loja A;RS;Produto V;19;2023-12-01 00:00:00;327,86
Loja C;PR;Produto W;15;2024-07-15 00:00:00;353,47
Loja E;RS;Produto Y;2;2024-11-23 00:00:00;356,01
Loja C;PR;Produto W;4;2024-09-28 00:00:00;301,75
Loja A;PR;Produto V;1;2023-08-19 00:00:00;298,26
Loja E;RJ;Produto Z;8;2023-11-07 00:00:00;82,57
Loja C;RS;Produto Y;14;2023-01-03 00:00:00;418,97
Loja A;MG;Produto W;11;2024-11-15 00:00:00;14,36
Loja C;PR;Produto X;14;2023-03-22 00:00:00;214,61
Loja B;SP;Produto W;16;2023-10-02 00:00:00;115,55
Loja A;RJ;Produto V;10;2024-01-23 00:00:00;61,13
Loja C;RJ;Produto V;7;2023-12-11 00:00:00;166,55
Loja B;PR;Produto X;16;2023-08-07 00:00:00;332,02
Loja B;MG;Produto Y;4;2024-10-13 00:00:00;253,57
Loja A;RJ;Produto V;12;2023-03-04 00:00:00;438,03
Loja D;RS;Produto Y;12;2024-03-15 00:00:00;303,85
Loja E;PR;Produto Y;2;2023-01-27 00:00:00;134,04
Loja A;PR;Produto W;6;2024-12-08 00:00:00;262,46
Loja B;MG;Produto Y;15;2024-01-16 00:00:00;121,42
Loja B;RS;Produto V;15;2024-10-25 00:00:00;97,54
Loja A;RS;Produto V;16;2023-09-05 00:00:00;477,96
Loja D;MG;Produto Z;3;2023-06-03 00:00:00;239,34
Loja E;SP;Produto Y;1;2023-07-29 00:00:00;329,09
Loja C;RS;Produto Z;12;2023-01-22 00:00:00;437,98
Loja A;SP;Produto W;15;2024-08-04 00:00:00;167,87
Loja E;SP;Produto Z;19;2023-01-19 00:00:00;396,62
Loja E;PR;Produto Y;6;2024-05-23 00:00:00;396,53
Loja B;PR;Produto V;19;2024-09-04 00:00:00;413,77
Loja C;RJ;Produto W;17;2024-11-04 00:00:00;102,84
Loja A;PR;Produto Y;9;2024-10-12 00:00:00;481,79
Loja B;RS;Produto W;13;2024-08-22 00:00:00;144,64
Loja B;RS;Produto X;15;2024-03-04 00:00:00;390,64
Loja D;SP;Produto Y;16;2023-02-06 00:00:00;89,53
Loja E;RS;Produto X;13;2024-02-11 00:00:00;462,87
Loja A;PR;Produto Z;2;2024-02-28 00:00:00;219,64
Loja A;PR;Produto Y;2;2024-11-13 00:00:00;337,64
Loja A;PR;Produto X;11;2023-12-04 00:00:00;426,59
Loja B;MG;Produto V;16;2023-09-28 00:00:00;148,37
Loja D;RS;Produto Z;17;2024-10-13 00:00:00;200,61
Loja C;RJ;Produto Y;3;2024-08-02 00:00:00;163,56
Loja B;RS;Produto Y;1;2024-08-02 00:00:00;148,61
Loja C;RS;Produto V;18;2024-11-11 00:00:00;260,05
Loja D;MG;Produto V;14;2024-09-08 00:00:00;277,91
Loja E;RS;Produto X;9;2024-04-06 00:00:00;47,64
Loja A;SP;Produto X;9;2023-11-11 00:00:00;339,91
Loja C;PR;Produto X;12;2023-02-27 00:00:00;215,8
Loja B;PR;Produto W;3;2024-01-11 00:00:00;445,87
Loja C;MG;Produto Z;2;2024-11-29 00:00:00;443,91
Loja E;PR;Produto Y;1;2024-03-31 00:00:00;362,85
Loja A;SP;Produto Z;9;2024-02-11 00:00:00;428,35
Loja C;MG;Produto V;13;2024-01-20 00:00:00;462,03
Loja E;RJ;Produto Z;16;2023-02-25 00:00:00;292,89
Loja B;PR;Produto Z;19;2024-04-03 00:00:00;486,23
Loja D;RS;Produto X;10;2024-04-19 00:00:00;478,15
Loja B;SP;Produto V;5;2024-05-30 00:00:00;63,84
Loja A;SP;Produto Z;14;2023-01-17 00:00:00;266,15
Loja B;PR;Produto Y;15;2024-03-08 00:00:00;66,09
Loja B;RJ;Produto X;3;2023-08-25 00:00:00;345,23
Loja B;RS;Produto Z;9;2023-11-03 00:00:00;384,99
Loja B;RJ;Produto V;1;2024-03-08 00:00:00;443,49
Loja A;RJ;Produto Y;1;2023-01-24 00:00:00;328,5
Loja E;PR;Produto V;19;2023-10-27 00:00:00;232,46
Loja C;RS;Produto V;6;2024-09-19 00:00:00;86,41
Loja D;PR;Produto V;11;2023-08-26 00:00:00;71,3
Loja C;PR;Produto W;18;2024-11-11 00:00:00;247,98
Loja C;SP;Produto Y;14;2024-05-06 00:00:00;417,95
Loja D;PR;Produto V;16;2023-10-15 00:00:00;377,85
Loja A;MG;Produto W;1;2024-02-19 00:00:00;441,59
Loja D;RS;Produto X;10;2024-02-04 00:00:00;407,39
Loja A;SP;Produto W;10;2024-02-20 00:00:00;110,68
Loja C;RS;Produto X;13;2024-04-27 00:00:00;108,16
Loja A;SP;Produto W;1;2023-09-08 00:00:00;234,43
Loja E;MG;Produto V;3;2024-11-07 00:00:00;103,67
Loja D;PR;Produto W;14;2024-02-04 00:00:00;101,86
Loja E;SP;Produto W;16;2023-05-21 00:00:00;141,21
Loja C;SP;Produto V;6;2024-01-13 00:00:00;21,06
Loja D;SP;Produto X;1;2023-04-30 00:00:00;289,96
Loja C;MG;Produto V;5;2023-12-04 00:00:00;204,34
Loja E;RS;Produto Y;8;2024-03-25 00:00:00;126,32
Loja C;MG;Produto W;12;2023-06-10 00:00:00;75,77
Loja D;SP;Produto Y;1;2023-04-15 00:00:00;233,37
Loja D;SP;Produto V;13;2023-04-02 00:00:00;304,96
Loja C;PR;Produto V;9;2024-04-29 00:00:00;486,91
Loja D;MG;Produto Z;8;2024-02-23 00:00:00;134,37
Loja D;MG;Produto Y;13;2024-02-25 00:00:00;22,9
Loja C;RJ;Produto Z;2;2024-12-16 00:00:00;370,65
Loja E;RS;Produto Y;15;2024-07-05 00:00:00;125,23
Loja D;RJ;Produto Z;14;2023-02-23 00:00:00;247,29
Loja D;RJ;Produto Z;19;2024-08-23 00:00:00;406,03
Loja D;RS;Produto Y;9;2024-10-08 00:00:00;28,12
Loja D;PR;Produto V;19;2024-05-28 00:00:00;79,34
Loja C;PR;Produto X;14;2023-04-07 00:00:00;58,11
Loja E;RS;Produto V;8;2024-07-21 00:00:00;124,53
Loja E;RS;Produto X;5;2024-09-27 00:00:00;94,79
Loja A;MG;Produto Y;7;2023-07-04 00:00:00;165,13
Loja D;MG;Produto W;4;2024-03-08 00:00:00;375,69
Loja D;MG;Produto V;8;2024-04-15 00:00:00;30,75
Loja A;MG;Produto Z;4;2023-05-05 00:00:00;46,14
Loja E;SP;Produto V;1;2023-11-30 00:00:00;286,52
Loja B;SP;Produto Y;8;2023-09-21 00:00:00;264,93
Loja B;PR;Produto W;7;2023-07-10 00:00:00;242,3
Loja E;SP;Produto W;11;2024-12-27 00:00:00;262,8
Loja D;SP;Produto V;16;2023-08-09 00:00:00;373,6
Loja B;MG;Produto V;17;2023-07-18 00:00:00;292,3
Loja C;MG;Produto V;5;2023-12-10 00:00:00;233,92
Loja C;RS;Produto Y;7;2023-06-23 00:00:00;50,06
Loja A;MG;Produto X;10;2023-08-05 00:00:00;487,64
Loja E;RS;Produto X;13;2023-07-25 00:00:00;127,27
Loja E;RS;Produto Z;15;2024-08-01 00:00:00;435,89
Loja B;SP;Produto Y;6;2024-01-08 00:00:00;195,7
Loja D;MG;Produto W;2;2023-06-23 00:00:00;345,13
Loja E;SP;Produto Z;4;2023-03-19 00:00:00;232,52
Loja B;MG;Produto W;14;2023-11-19 00:00:00;183,54
Loja B;SP;Produto W;15;2024-07-07 00:00:00;311,01
Loja E;SP;Produto V;14;2024-07-29 00:00:00;272,69
Loja B;SP;Produto W;4;2024-01-19 00:00:00;123,89
Loja A;PR;Produto W;6;2024-03-12 00:00:00;174,76
Loja A;SP;Produto Y;7;2023-07-18 00:00:00;26,84
Loja E;RJ;Produto V;13;2024-08-24 00:00:00;104,86
Loja D;RJ;Produto V;17;2023-01-07 00:00:00;174,56
Loja A;RJ;Produto Z;17;2023-09-20 00:00:00;486,34
Loja A;RS;Produto V;4;2024-09-25 00:00:00;268,27
Loja E;SP;Produto X;19;2024-11-06 00:00:00;353,39
Loja C;RJ;Produto Y;13;2024-09-19 00:00:00;340,06
Loja B;RS;Produto Z;9;2024-06-08 00:00:00;490,64
Loja A;RJ;Produto X;2;2023-01-20 00:00:00;282,28
Loja C;MG;Produto W;18;2024-12-13 00:00:00;296,89
Loja D;PR;Produto X;17;2023-09-11 00:00:00;157,03
Loja C;SP;Produto Z;7;2024-08-20 00:00:00;316,8
Loja E;PR;Produto V;17;2023-06-29 00:00:00;381,28
Loja D;PR;Produto Y;10;2023-12-19 00:00:00;60,59
Loja D;MG;Produto Z;14;2024-07-26 00:00:00;245,26
Loja C;MG;Produto X;12;2024-12-27 00:00:00;216,73
Loja E;MG;Produto X;12;2023-08-03 00:00:00;65,66
Loja A;RS;Produto Z;17;2023-12-24 00:00:00;177,23
Loja C;RJ;Produto Z;19;2024-08-24 00:00:00;272,24
Loja A;SP;Produto Z;14;2024-08-30 00:00:00;328,44
Loja C;MG;Produto V;17;2024-07-26 00:00:00;151,56
Loja A;SP;Produto Z;15;2024-07-21 00:00:00;243,39
Loja C;SP;Produto W;6;2023-08-08 00:00:00;369,7
Loja D;SP;Produto Y;19;2024-08-28 00:00:00;216,9
Loja B;MG;Produto Y;6;2024-07-05 00:00:00;470,98
Loja D;MG;Produto W;6;2023-12-03 00:00:00;25,05
Loja A;RJ;Produto X;4;2023-11-15 00:00:00;137,51
Loja E;MG;Produto X;1;2024-04-10 00:00:00;75,36
Loja D;MG;Produto X;19;2024-12-29 00:00:00;275,23
Loja B;SP;Produto X;11;2023-06-03 00:00:00;96,91
Loja A;RJ;Produto V;7;2023-12-17 00:00:00;373,5
Loja D;PR;Produto W;2;2023-03-03 00:00:00;459,99
Loja C;MG;Produto Y;4;2024-04-04 00:00:00;111,53
Loja E;MG;Produto W;6;2023-08-28 00:00:00;454,31
Loja A;PR;Produto Y;5;2023-07-09 00:00:00;319,56
Loja D;SP;Produto X;9;2023-05-26 00:00:00;106,12
Loja A;RJ;Produto V;11;2024-06-05 00:00:00;370,91
Loja C;SP;Produto Z;18;2023-10-19 00:00:00;54,53
Loja B;RS;Produto Z;17;2024-10-03 00:00:00;349,15
Loja D;MG;Produto X;13;2023-03-01 00:00:00;432,02
Loja A;RS;Produto X;17;2024-04-17 00:00:00;475,68
Loja A;MG;Produto W;10;2024-11-17 00:00:00;36,72
Loja A;RS;Produto V;18;2023-03-14 00:00:00;40,35
Loja B;PR;Produto V;17;2023-08-27 00:00:00;465,9
Loja A;MG;Produto W;12;2024-02-20 00:00:00;396,9
Loja E;MG;Produto V;15;2023-06-28 00:00:00;389,39
Loja E;RS;Produto V;19;2023-03-08 00:00:00;373,88
Loja A;RJ;Produto Z;15;2024-08-15 00:00:00;361,49
Loja E;RS;Produto V;13;2023-03-18 00:00:00;310,48
Loja D;MG;Produto X;7;2023-09-05 00:00:00;408,24
Loja E;MG;Produto Z;11;2024-12-07 00:00:00;26,74
Loja A;RJ;Produto X;8;2023-03-09 00:00:00;372,75
Loja C;SP;Produto X;16;2024-07-21 00:00:00;295,63
Loja D;RJ;Produto W;11;2023-04-09 00:00:00;454,65
Loja B;SP;Produto V;5;2024-08-10 00:00:00;468,82
Loja A;MG;Produto V;7;2024-07-31 00:00:00;128,25
Loja B;PR;Produto V;16;2024-06-28 00:00:00;396,84
Loja C;PR;Produto V;16;2024-06-25 00:00:00;478,93
Loja B;RS;Produto Z;17;2024-06-21 00:00:00;140,66
Loja A;RJ;Produto Y;19;2024-12-22 00:00:00;427,03
Loja A;RJ;Produto X;15;2023-11-20 00:00:00;297,4
Loja C;PR;Produto Y;15;2023-05-03 00:00:00;203,55
Loja A;SP;Produto Y;15;2023-02-02 00:00:00;413,57
Loja C;RJ;Produto Y;3;2024-10-16 00:00:00;436,45
Loja C;SP;Produto Z;12;2023-05-25 00:00:00;148,5
Loja A;SP;Produto Y;6;2024-05-31 00:00:00;399,29
Loja E;SP;Produto Z;5;2024-11-03 00:00:00;34,33
Loja C;SP;Produto W;11;2023-11-06 00:00:00;214,65
Loja A;RS;Produto W;12;2023-05-24 00:00:00;44,19
Loja E;RS;Produto W;7;2024-10-25 00:00:00;153,98
Loja C;PR;Produto Z;9;2024-05-31 00:00:00;475,68
Loja E;RS;Produto Z;18;2023-07-14 00:00:00;370,02
Loja D;RJ;Produto X;14;2024-04-27 00:00:00;380,24
Loja D;RS;Produto Y;4;2024-09-28 00:00:00;75,9
Loja E;RJ;Produto V;8;2024-04-19 00:00:00;293,56
Loja C;RJ;Produto V;16;2024-08-10 00:00:00;200,53
Loja A;SP;Produto Y;4;2023-06-18 00:00:00;369,75
Loja B;PR;Produto V;19;2024-12-29 00:00:00;86,97
Loja A;SP;Produto V;6;2023-07-02 00:00:00;148,14
Loja B;SP;Produto V;19;2023-04-23 00:00:00;450,3
Loja B;RS;Produto Z;15;2023-10-03 00:00:00;93,19
Loja C;RS;Produto Z;12;2024-04-20 00:00:00;319,88
Loja E;RJ;Produto Z;12;2023-06-27 00:00:00;164,42
Loja A;RS;Produto Y;2;2024-09-28 00:00:00;50,12
Loja E;RS;Produto W;9;2023-10-18 00:00:00;119,6
Loja D;MG;Produto V;3;2024-03-09 00:00:00;436,01
Loja C;RJ;Produto X;1;2024-04-07 00:00:00;456,17
Loja C;RJ;Produto Z;14;2024-02-21 00:00:00;215,72
Loja D;MG;Produto X;13;2024-12-11 00:00:00;314,24
Loja A;RJ;Produto V;5;2023-05-18 00:00:00;265,04
Loja D;PR;Produto W;7;2024-05-03 00:00:00;147,05
Loja A;PR;Produto X;14;2024-12-30 00:00:00;178,95
Loja B;MG;Produto V;16;2023-06-17 00:00:00;268,14
Loja C;RS;Produto V;18;2023-05-14 00:00:00;350,73
Loja A;PR;Produto Z;14;2023-06-10 00:00:00;181,43
Loja E;MG;Produto W;1;2024-01-12 00:00:00;352,47
Loja E;PR;Produto V;6;2023-11-26 00:00:00;480,88
Loja C;SP;Produto W;10;2024-01-30 00:00:00;22,03
Loja D;MG;Produto Z;6;2023-06-21 00:00:00;90,28
Loja D;RJ;Produto X;2;2024-04-14 00:00:00;458,97
Loja A;PR;Produto Y;7;2024-02-26 00:00:00;45,07
Loja D;RJ;Produto Y;17;2023-09-13 00:00:00;384,87
Loja C;MG;Produto Y;14;2024-11-10 00:00:00;315,75
Loja A;PR;Produto W;7;2023-04-30 00:00:00;33,37
Loja B;RJ;Produto Y;9;2023-01-19 00:00:00;10,36
Loja D;RS;Produto X;19;2023-09-04 00:00:00;255,98
Loja D;RS;Produto V;11;2023-07-24 00:00:00;67,5
Loja A;SP;Produto W;3;2024-02-24 00:00:00;437,39
Loja E;MG;Produto X;4;2023-03-08 00:00:00;245,58
Loja D;RJ;Produto W;5;2023-12-08 00:00:00;124,88
Loja C;SP;Produto W;4;2023-12-11 00:00:00;92,42
Loja D;MG;Produto W;13;2024-11-27 00:00:00;419,53
Loja B;RS;Produto Z;9;2024-01-22 00:00:00;362,18
Loja D;RJ;Produto V;14;2023-12-08 00:00:00;361,8
Loja E;PR;Produto Y;16;2023-04-18 00:00:00;51,8
Loja D;RS;Produto Z;6;2024-11-07 00:00:00;316,01
Loja A;PR;Produto V;10;2024-09-24 00:00:00;436,05
Loja D;PR;Produto Y;13;2024-02-06 00:00:00;385,29
Loja E;RJ;Produto Z;3;2024-08-18 00:00:00;67,9
Loja A;RJ;Produto Z;11;2023-10-29 00:00:00;475,15
Loja C;PR;Produto X;3;2023-04-17 00:00:00;44,17
Loja A;SP;Produto Z;7;2024-09-26 00:00:00;282,88
Loja B;PR;Produto W;10;2024-08-07 00:00:00;473,06
Loja A;PR;Produto Z;1;2024-04-21 00:00:00;412,91
Loja C;RJ;Produto W;4;2023-12-03 00:00:00;343,61
Loja D;MG;Produto V;8;2024-04-04 00:00:00;429,61
Loja A;RS;Produto V;17;2023-11-09 00:00:00;339,91
Loja A;RJ;Produto W;5;2023-06-03 00:00:00;36,92
Loja A;SP;Produto X;17;2024-08-31 00:00:00;181,93
Loja A;RS;Produto X;9;2023-12-15 00:00:00;219,29
Loja C;RJ;Produto V;8;2024-08-16 00:00:00;277,72
Loja E;RJ;Produto Z;7;2024-06-12 00:00:00;122,52
Loja E;MG;Produto V;5;2023-10-27 00:00:00;441,77
Loja A;SP;Produto V;4;2024-11-22 00:00:00;122,06
Loja C;SP;Produto W;3;2024-12-28 00:00:00;332,22
Loja C;RJ;Produto X;8;2024-06-17 00:00:00;439,54
Loja A;MG;Produto W;5;2023-08-24 00:00:00;369,08
Loja B;RJ;Produto V;5;2023-07-30 00:00:00;76,65
Loja A;PR;Produto Y;17;2023-10-13 00:00:00;476,18
Loja B;PR;Produto Z;15;2024-02-27 00:00:00;55,04
Loja A;MG;Produto V;8;2024-12-19 00:00:00;108,03
Loja B;RJ;Produto W;7;2024-05-08 00:00:00;78,23
Loja B;MG;Produto Y;17;2024-02-23 00:00:00;336,79
Loja A;RJ;Produto Y;12;2023-12-11 00:00:00;405,63
Loja B;RJ;Produto V;4;2024-06-06 00:00:00;126,63
Loja D;PR;Produto X;18;2023-11-15 00:00:00;489,83
Loja E;RS;Produto Y;4;2023-12-08 00:00:00;78,23
Loja C;SP;Produto Z;10;2024-01-14 00:00:00;164,78
Loja B;SP;Produto W;3;2024-06-29 00:00:00;250,25
Loja B;MG;Produto W;5;2024-09-24 00:00:00;406,34
Loja C;SP;Produto W;12;2024-11-25 00:00:00;194,51
Loja B;PR;Produto V;5;2024-08-12 00:00:00;98,15
Loja C;RS;Produto W;5;2024-09-26 00:00:00;237,82
Loja A;RJ;Produto W;4;2023-07-27 00:00:00;243,48
Loja D;RJ;Produto Z;6;2023-07-05 00:00:00;17,94
Loja D;PR;Produto X;10;2023-01-17 00:00:00;20,24
Loja E;SP;Produto V;6;2023-10-17 00:00:00;146,04
Loja B;RJ;Produto V;1;2023-09-11 00:00:00;373,2
Loja E;SP;Produto W;16;2024-09-02 00:00:00;189,34
Loja A;PR;Produto Z;11;2024-03-21 00:00:00;113,49
Loja D;RJ;Produto Y;6;2024-03-31 00:00:00;65,36
Loja A;MG;Produto W;18;2023-05-27 00:00:00;147,46
Loja A;RS;Produto W;6;2023-04-24 00:00:00;245,91
Loja B;SP;Produto V;17;2023-04-07 00:00:00;55,76
Loja A;SP;Produto V;12;2024-01-17 00:00:00;17,32
Loja D;SP;Produto W;17;2024-01-11 00:00:00;72,38
Loja E;SP;Produto V;18;2024-05-20 00:00:00;371,61
Loja D;PR;Produto Z;10;2023-11-18 00:00:00;238,49
Loja B;PR;Produto Y;12;2023-11-24 00:00:00;228,13
Loja D;PR;Produto Y;4;2023-12-15 00:00:00;19,68
Loja C;PR;Produto Y;10;2023-06-19 00:00:00;358,36
Loja E;RJ;Produto W;5;2023-11-03 00:00:00;108,94
Loja C;PR;Produto W;4;2023-07-18 00:00:00;54,52
Loja C;RJ;Produto W;16;2023-06-26 00:00:00;422,6
Loja B;MG;Produto Z;5;2023-05-04 00:00:00;247,95
Loja A;PR;Produto Y;19;2023-06-06 00:00:00;376,98
Loja C;MG;Produto V;6;2024-08-29 00:00:00;412,72
Loja D;PR;Produto V;7;2023-10-13 00:00:00;482,66
Loja A;MG;Produto X;10;2024-09-02 00:00:00;315,61
Loja D;RS;Produto X;7;2023-08-23 00:00:00;43,46
Loja D;MG;Produto V;14;2024-12-02 00:00:00;283,27
Loja A;RJ;Produto Y;10;2023-10-21 00:00:00;259,67
Loja A;SP;Produto W;11;2023-01-18 00:00:00;38,21
Loja D;MG;Produto V;14;2023-06-23 00:00:00;160,09
Loja B;SP;Produto V;12;2024-02-07 00:00:00;211,97
Loja E;RS;Produto X;4;2024-01-16 00:00:00;88,88
Loja E;RS;Produto Y;13;2023-04-30 00:00:00;14,29
Loja B;RJ;Produto V;3;2023-04-06 00:00:00;380,92
Loja A;RJ;Produto W;13;2023-01-31 00:00:00;427,3
Loja D;MG;Produto W;19;2023-04-07 00:00:00;122,26
Loja E;PR;Produto Z;15;2024-04-14 00:00:00;11,86
Loja D;RS;Produto W;19;2024-12-05 00:00:00;446,07
Loja B;SP;Produto V;4;2023-02-15 00:00:00;75,64
Loja D;PR;Produto V;6;2023-08-24 00:00:00;207,58
Loja B;RS;Produto W;15;2024-07-14 00:00:00;189,32
Loja A;MG;Produto X;4;2023-12-03 00:00:00;90,49
Loja B;RS;Produto Y;6;2024-11-04 00:00:00;303,42
Loja B;RJ;Produto V;2;2023-10-12 00:00:00;460,09
Loja E;SP;Produto W;4;2023-05-14 00:00:00;261,72
Loja D;SP;Produto W;18;2024-11-25 00:00:00;486,73
Loja E;RJ;Produto V;15;2024-06-22 00:00:00;103,48
Loja C;PR;Produto Z;12;2024-10-13 00:00:00;425,77
Loja B;RJ;Produto Y;8;2023-09-17 00:00:00;135,88
Loja C;SP;Produto V;12;2024-05-17 00:00:00;132,77
Loja E;MG;Produto W;9;2024-08-14 00:00:00;67,67
Loja D;PR;Produto Z;7;2023-06-29 00:00:00;433,18
Loja E;RS;Produto V;8;2023-09-24 00:00:00;365,28
Loja D;MG;Produto Y;10;2024-07-17 00:00:00;177,41
Loja D;PR;Produto Z;11;2023-03-25 00:00:00;181,21
Loja A;SP;Produto W;2;2024-02-14 00:00:00;423,95
Loja B;SP;Produto X;4;2023-06-05 00:00:00;464,52
Loja E;MG;Produto Y;9;2024-05-04 00:00:00;305,19
Loja D;PR;Produto Z;8;2023-11-24 00:00:00;209,35
Loja E;RS;Produto V;5;2024-09-07 00:00:00;36,04
Loja E;RS;Produto V;14;2023-12-12 00:00:00;72,02
Loja D;RJ;Produto Z;2;2023-04-07 00:00:00;79,48
Loja C;MG;Produto V;17;2024-09-28 00:00:00;145,63
Loja B;PR;Produto Z;8;2023-07-02 00:00:00;135,95
Loja B;MG;Produto Y;2;2023-11-23 00:00:00;276,01
Loja A;RS;Produto V;15;2024-07-19 00:00:00;472,61
Loja A;PR;Produto Y;2;2024-11-06 00:00:00;432,21
Loja A;SP;Produto W;11;2024-10-22 00:00:00;259,49
Loja B;SP;Produto W;14;2024-01-13 00:00:00;18,48
Loja C;PR;Produto W;10;2023-03-28 00:00:00;43,52
Loja B;MG;Produto W;7;2024-11-04 00:00:00;431,57
Loja B;MG;Produto V;14;2024-11-10 00:00:00;148,98
Loja B;SP;Produto Z;13;2023-05-15 00:00:00;165,86
Loja B;SP;Produto V;2;2023-03-31 00:00:00;78,49
Loja C;RS;Produto V;10;2024-05-02 00:00:00;119,33
Loja A;PR;Produto Y;1;2024-08-15 00:00:00;131,12
Loja E;MG;Produto Z;1;2023-03-30 00:00:00;211,93
Loja A;RS;Produto X;3;2023-10-20 00:00:00;315,34
Loja A;MG;Produto X;11;2024-03-21 00:00:00;183,05
Loja E;SP;Produto Z;19;2024-02-03 00:00:00;230,43
Loja B;PR;Produto X;9;2024-05-28 00:00:00;99,13
Loja C;RJ;Produto Z;13;2024-01-30 00:00:00;37,63
Loja C;PR;Produto Y;4;2023-01-17 00:00:00;180,64
Loja A;RJ;Produto Y;6;2024-12-08 00:00:00;40,62
